PointInTimeDt,Pos #,JobCd,Job Title,FTE,ClsInd,RegTmp,Union,Dept ID,Department,Dept,DeptType,Network,AdjStatus,SpecEd,Bilingual,Science,Math,Arts,EarlyChild,PhysEd,Counselor,Clinician,Library,WorldLang
9/9/2024,432146,49,Regular Teacher,1,Tchr,Reg,CTU,29041,Turner-Drew Language Academy,Turn-Drw,School-Based,Network 11,AdjVact,,,,,,,,,,,
9/9/2024,571400,500629,Special Education Teacher,1,Tchr,Reg,CTU,29051,Leif Ericson Scholastic Academ,Ericson,School-Based,Network 05,AdjVact,Spec Ed,,,,,,,,,,
9/9/2024,528720,500629,Special Education Teacher,1,Tchr,Reg,CTU,29051,Leif Ericson Scholastic Academ,Ericson,School-Based,Network 05,AdjVact,Spec Ed,,,,,,,,,,
9/9/2024,133667,500629,Special Education Teacher,1,Tchr,Reg,CTU,29051,Leif Ericson Scholastic Academ,Ericson,School-Based,Network 05,AdjVact,Spec Ed,,,,,,,,,,
9/9/2024,624845,500629,Special Education Teacher,1,Tchr,Reg,CTU,29071,Gerald Delgado Kanoon Mag Sch,Kanoon Mag,School-Based,Network 07,AdjVact,Spec Ed,,,,,,,,,,
9/9/2024,600057,500629,Special Education Teacher,1,Tchr,Reg,CTU,29071,Gerald Delgado Kanoon Mag Sch,Kanoon Mag,School-Based,Network 07,AdjVact,Spec Ed,,,,,,,,,,
9/9/2024,568766,500629,Special Education Teacher,1,Tchr,Reg,CTU,29121,Frank W Gunsaulus Schol Acad,Gunsaulus,School-Based,Network 08,AdjVact,Spec Ed,,,,,,,,,,
9/9/2024,615953,462,School Assistant,1,ESP,Reg,CTU,29131,Hawthorne Scholastic Academy,Hawthorne,School-Based,Network 04,AdjVact,,,,,,,,,,,
9/9/2024,619697,49,Regular Teacher,1,Tchr,Reg,CTU,29151,Maria Saucedo Scholastic Acad,Saucedo,School-Based,Network 07,AdjVact,,,,,,,PhysEd,,,,
9/9/2024,621252,600063,Case Manager,0.5,Tchr,Reg,CTU,29151,Maria Saucedo Scholastic Acad,Saucedo,School-Based,Network 07,AdjVact,,,,,,,,,,,
9/9/2024,591282,49,Regular Teacher,1,Tchr,Reg,CTU,29151,Maria Saucedo Scholastic Acad,Saucedo,School-Based,Network 07,AdjVact,,,,,,,PhysEd,,,,
9/9/2024,581682,500629,Special Education Teacher,1,Tchr,Reg,CTU,29151,Maria Saucedo Scholastic Acad,Saucedo,School-Based,Network 07,AdjVact,Spec Ed,,,,,,,,,,
9/9/2024,624339,49,Regular Teacher,1,Tchr,Reg,CTU,29151,Maria Saucedo Scholastic Acad,Saucedo,School-Based,Network 07,AdjVact,,,,,,,,,,,
9/9/2024,620223,990101,School Counselor,1,Tchr,Reg,CTU,29151,Maria Saucedo Scholastic Acad,Saucedo,School-Based,Network 07,AdjVact,,,,,,,,Counselor,,,
9/9/2024,328105,463,Teacher Assistant,1,ESP,Reg,CTU,29151,Maria Saucedo Scholastic Acad,Saucedo,School-Based,Network 07,AdjVact,,,,,,,,,,,
9/9/2024,621113,600063,Case Manager,0.5,Tchr,Reg,CTU,29161,Lasalle Language Academy,Lasalle,School-Based,Network 04,AdjVact,,,,,,,,,,,
9/9/2024,666411,49,Regular Teacher,1,Tchr,Reg,CTU,29181,James E Mcdade Classical Sch,Mcdade,School-Based,Network 12,AdjVact,,Bilingual,,,,,,,,,WorldLang
9/9/2024,623682,702,Parent Advocate,1,ESP,Reg,CTU,29181,James E Mcdade Classical Sch,Mcdade,School-Based,Network 12,AdjVact,,,,,,,,,,,
9/9/2024,624047,55,Bilingual Teacher,1,Tchr,Reg,CTU,29191,Inter-American Magnet School,Intr-Amer,School-Based,Network 04,AdjVact,,Bilingual,,,,,,,,,
9/9/2024,121336,500629,Special Education Teacher,1,Tchr,Reg,CTU,29191,Inter-American Magnet School,Intr-Amer,School-Based,Network 04,AdjVact,Spec Ed,Bilingual,,,,,,,,,
9/9/2024,611102,600063,Case Manager,0.5,Tchr,Reg,CTU,29201,Mark Sheridan Math & Sci Acad,Sheridan,School-Based,Network 06,AdjVact,,,,,,,,,,,
9/9/2024,664418,500629,Special Education Teacher,1,Tchr,Reg,CTU,29221,Philip Murray Language Academy,Murray,School-Based,Network 09,AdjVact,Spec Ed,,,,,,,,,,
9/9/2024,623576,466,School Counseling Office Asst,1,ESP,Reg,CTU,29221,Philip Murray Language Academy,Murray,School-Based,Network 09,AdjVact,,,,,,,,,,,
9/9/2024,590044,500629,Special Education Teacher,1,Tchr,Reg,CTU,29221,Philip Murray Language Academy,Murray,School-Based,Network 09,AdjVact,Spec Ed,,,,,,,,,,
9/9/2024,111612,49,Regular Teacher,1,Tchr,Reg,CTU,29221,Philip Murray Language Academy,Murray,School-Based,Network 09,AdjVact,,,,,,,,,,,
9/9/2024,432895,49,Regular Teacher,1,Tchr,Reg,CTU,29221,Philip Murray Language Academy,Murray,School-Based,Network 09,AdjVact,,,,,,,,,,,WorldLang
9/9/2024,495569,49,Regular Teacher,1,Tchr,Reg,CTU,29241,William Bishop Owen Schol Acad,Owen,School-Based,Network 10,AdjVact,,,,,,,,,,,
9/9/2024,611105,600063,Case Manager,0.5,Tchr,Reg,CTU,29251,Pershing Humanities Magnet,Pershing H,School-Based,Network 09,AdjVact,,,,,,,,,,,
9/9/2024,611106,600063,Case Manager,0.5,Tchr,Reg,CTU,29271,Harriet E Sayre Language Acad,Sayre Lang,School-Based,Network 03,AdjVact,,,,,,,,,,,
9/9/2024,604811,600063,Case Manager,0.5,Tchr,Reg,CTU,29281,Mark Skinner School,Skinner,School-Based,Network 06,AdjVact,,,,,,,,,,,
9/9/2024,600816,500629,Special Education Teacher,1,Tchr,Reg,CTU,29301,Ole A Thorp Scholastic Academy,Thorp Oa,School-Based,ISP,AdjVact,Spec Ed,,,,,,,,,,
9/9/2024,623598,49,Regular Teacher,1,Tchr,Reg,CTU,29311,John H Vanderpoel Magnet Sch,Vanderpoel,School-Based,Network 10,AdjVact,,,,,,,,,,,
9/9/2024,590047,500629,Special Education Teacher,1,Tchr,Reg,CTU,29311,John H Vanderpoel Magnet Sch,Vanderpoel,School-Based,Network 10,AdjVact,,,,,,,,,,,
9/9/2024,624350,49,Regular Teacher,1,Tchr,Reg,CTU,29321,Beasley Magnet Acad Ctr,Beasley,School-Based,Network 09,AdjVact,,,,,,,,,,,
9/9/2024,134996,49,Regular Teacher,1,Tchr,Reg,CTU,29321,Beasley Magnet Acad Ctr,Beasley,School-Based,Network 09,AdjVact,,,,,,,,,,,
9/9/2024,139042,49,Regular Teacher,1,Tchr,Reg,CTU,29321,Beasley Magnet Acad Ctr,Beasley,School-Based,Network 09,AdjVact,,,,,,,,,,,
9/9/2024,394704,49,Regular Teacher,1,Tchr,Reg,CTU,29321,Beasley Magnet Acad Ctr,Beasley,School-Based,Network 09,AdjVact,,,,,,EarlyChildhood,,,,,
9/9/2024,122200,49,Regular Teacher,1,Tchr,Reg,CTU,29321,Beasley Magnet Acad Ctr,Beasley,School-Based,Network 09,AdjVact,,,,,,,,,,,
9/9/2024,624850,500629,Special Education Teacher,1,Tchr,Reg,CTU,29371,Albert R Sabin Magnet School,Sabin,School-Based,Network 06,AdjVact,Spec Ed,,,,,,,,,,
9/9/2024,621063,500629,Special Education Teacher,1,Tchr,Reg,CTU,29371,Albert R Sabin Magnet School,Sabin,School-Based,Network 06,AdjVact,Spec Ed,,,,,EarlyChildhood,,,,,
9/9/2024,619922,49,Regular Teacher,1,Tchr,Reg,CTU,29391,Davis Magnet School,Davis Magn,School-Based,ISP,AdjVact,,,,,,,,,,,
9/9/2024,620136,44,Curriculum And Instruct Coach,1,Tchr,Reg,CTU,29391,Davis Magnet School,Davis Magn,School-Based,ISP,AdjVact,,,,,,,,,,,
9/9/2024,615087,49,Regular Teacher,1,Tchr,Reg,CTU,29391,Davis Magnet School,Davis Magn,School-Based,ISP,AdjVact,,,,,,,,,,,
9/9/2024,639076,462,School Assistant,1,ESP,Reg,CTU,29401,Walt Disney Magnet School,Disn Mag,School-Based,Network 02,AdjVact,,,,,,,,,,,
9/9/2024,620175,990101,School Counselor,1,Tchr,Reg,CTU,29401,Walt Disney Magnet School,Disn Mag,School-Based,Network 02,AdjVact,,,,,,,,Counselor,,,
9/9/2024,131183,500629,Special Education Teacher,1,Tchr,Reg,CTU,29401,Walt Disney Magnet School,Disn Mag,School-Based,Network 02,AdjVact,Spec Ed,,,,,,,,,,
9/9/2024,291489,49,Regular Teacher,1,Tchr,Reg,CTU,29401,Walt Disney Magnet School,Disn Mag,School-Based,Network 02,AdjVact,,,,,,,,,,,
9/9/2024,610208,49,Regular Teacher,1,Tchr,Reg,CTU,29411,Frazier Prospective IB Magnet,Frazier,School-Based,ISP,AdjVact,,,,,,,,,,,
9/9/2024,285726,49,Regular Teacher,1,Tchr,Reg,CTU,29411,Frazier Prospective IB Magnet,Frazier,School-Based,ISP,AdjVact,,,,,,,,,,,WorldLang
9/9/2024,497474,49,Regular Teacher,1,Tchr,Reg,CTU,30011,Nancy B Jefferson Alt School,Jeffersn N,School-Based,Options,AdjVact,,,,,,,,,,,
9/9/2024,621064,600063,Case Manager,1,Tchr,Reg,CTU,30011,Nancy B Jefferson Alt School,Jeffersn N,School-Based,Options,AdjVact,,,,,,,,,,,
9/9/2024,250395,49,Regular Teacher,1,Tchr,Reg,CTU,30011,Nancy B Jefferson Alt School,Jeffersn N,School-Based,Options,AdjVact,,,Science,,,,,,,,
9/9/2024,144051,49,Regular Teacher,1,Tchr,Reg,CTU,30011,Nancy B Jefferson Alt School,Jeffersn N,School-Based,Options,AdjVact,,,Science,,,,,,,,
9/9/2024,619782,49,Regular Teacher,1,Tchr,Reg,CTU,30031,Walter Christopher School,Christophr,School-Based,Network 08,AdjVact,,,,,,,,,,,
9/9/2024,128109,55,Bilingual Teacher,1,Tchr,Reg,CTU,30031,Walter Christopher School,Christophr,School-Based,Network 08,AdjVact,,Bilingual,,,,,,,,,
9/9/2024,611169,500629,Special Education Teacher,1,Tchr,Reg,CTU,30071,Blair Early Childhood Center,Blair,School-Based,Network 10,AdjVact,Spec Ed,,,,,,,,,,
9/9/2024,452044,990101,School Counselor,1,Tchr,Reg,CTU,30071,Blair Early Childhood Center,Blair,School-Based,Network 10,AdjVact,,,,,,,,Counselor,,,
9/9/2024,666861,55,Bilingual Teacher,0.5,Tchr,Reg,CTU,30081,Frederick Stock School,Stock,School-Based,Network 01,AdjVact,,Bilingual,,,,,,,,,
9/9/2024,623995,55,Bilingual Teacher,1,Tchr,Reg,CTU,30101,Salazar Bilingual Center Elem,Salazr Bil,School-Based,ISP,AdjVact,,Bilingual,,,,,,,,,
9/9/2024,607173,463,Teacher Assistant,1,ESP,Reg,CTU,30101,Salazar Bilingual Center Elem,Salazr Bil,School-Based,ISP,AdjVact,,,,,,,,,,,
9/9/2024,662413,500629,Special Education Teacher,1,Tchr,Reg,CTU,30121,Wilma G Rudolph Learning Cente,Rudolph,School-Based,Network 06,AdjVact,Spec Ed,,,,,,,,,,
9/9/2024,141517,500629,Special Education Teacher,1,Tchr,Reg,CTU,30121,Wilma G Rudolph Learning Cente,Rudolph,School-Based,Network 06,AdjVact,Spec Ed,,,,,,,,,,
9/9/2024,619936,49,Regular Teacher,1,Tchr,Reg,CTU,31041,Crown Comm Acad Fine Arts Ct,Crown,School-Based,Network 05,AdjVact,,,,,,,,,,,
9/9/2024,623596,49,Regular Teacher,1,Tchr,Reg,CTU,31041,Crown Comm Acad Fine Arts Ct,Crown,School-Based,Network 05,AdjVact,,,,Math,,,,,,,
9/9/2024,121981,500629,Special Education Teacher,1,Tchr,Reg,CTU,31041,Crown Comm Acad Fine Arts Ct,Crown,School-Based,Network 05,AdjVact,Spec Ed,,,,,,,,,,
9/9/2024,620792,500629,Special Education Teacher,1,Tchr,Reg,CTU,31041,Crown Comm Acad Fine Arts Ct,Crown,School-Based,Network 05,AdjVact,Spec Ed,,,,,,,,,,
9/9/2024,475824,500629,Special Education Teacher,1,Tchr,Reg,CTU,31041,Crown Comm Acad Fine Arts Ct,Crown,School-Based,Network 05,AdjVact,Spec Ed,,,,,,,,,,
9/9/2024,499472,49,Regular Teacher,1,Tchr,Reg,CTU,31061,Ralph H Metcalfe Com Acad Sch,Metcalfe,School-Based,Network 13,AdjVact,,,,,,,,,,,
9/9/2024,615574,500629,Special Education Teacher,1,Tchr,Reg,CTU,31061,Ralph H Metcalfe Com Acad Sch,Metcalfe,School-Based,Network 13,AdjVact,Spec Ed,,,,,,,,,,
9/9/2024,619805,49,Regular Teacher,1,Tchr,Reg,CTU,31061,Ralph H Metcalfe Com Acad Sch,Metcalfe,School-Based,Network 13,AdjVact,,,,,,,,,,,
9/9/2024,624021,49,Regular Teacher,1,Tchr,Reg,CTU,31061,Ralph H Metcalfe Com Acad Sch,Metcalfe,School-Based,Network 13,AdjVact,,,Science,,,,,,,,
9/9/2024,144921,990101,School Counselor,1,Tchr,Reg,CTU,31061,Ralph H Metcalfe Com Acad Sch,Metcalfe,School-Based,Network 13,AdjVact,,,,,,,,Counselor,,,
9/9/2024,266726,691,Technology Coordinator,1,ESP,Reg,CTU,31061,Ralph H Metcalfe Com Acad Sch,Metcalfe,School-Based,Network 13,AdjVact,,,,,,,,,,,
9/9/2024,620767,500629,Special Education Teacher,1,Tchr,Reg,CTU,31061,Ralph H Metcalfe Com Acad Sch,Metcalfe,School-Based,Network 13,AdjVact,Spec Ed,,,,,,,,,,
9/9/2024,666179,49,Regular Teacher,1,Tchr,Reg,CTU,31081,Stephen F Gale Comm Academy,Gale,School-Based,Network 02,AdjVact,,,,,,,,,,,
9/9/2024,673338,500629,Special Education Teacher,0.5,Tchr,Reg,CTU,31081,Stephen F Gale Comm Academy,Gale,School-Based,Network 02,AdjVact,Spec Ed,,,,,,,,,,
9/9/2024,673339,500629,Special Education Teacher,0.5,Tchr,Reg,CTU,31081,Stephen F Gale Comm Academy,Gale,School-Based,Network 02,AdjVact,Spec Ed,,,,,,,,,,
9/9/2024,600321,500629,Special Education Teacher,1,Tchr,Reg,CTU,31081,Stephen F Gale Comm Academy,Gale,School-Based,Network 02,AdjVact,,,,,,,,,,,
9/9/2024,473226,463,Teacher Assistant,1,ESP,Reg,CTU,31101,Ninos Heroes Academic Center,Heroes,School-Based,Network 12,AdjVact,,,,,,,,,,,
9/9/2024,595433,463,Teacher Assistant,1,ESP,Reg,CTU,31101,Ninos Heroes Academic Center,Heroes,School-Based,Network 12,AdjVact,,,,,,,,,,,
9/9/2024,620955,500629,Special Education Teacher,1,Tchr,Reg,CTU,31101,Ninos Heroes Academic Center,Heroes,School-Based,Network 12,AdjVact,Spec Ed,,,,,,,,,,
9/9/2024,611108,600063,Case Manager,0.5,Tchr,Reg,CTU,31121,Thomas A Hendricks Comm Acad,Hendricks,School-Based,Network 09,AdjVact,,,,,,,,,,,
9/9/2024,611318,600755,Lead Coach,0.5,Tchr,Reg,CTU,31121,Thomas A Hendricks Comm Acad,Hendricks,School-Based,Network 09,AdjVact,,,,,,,,,,,
9/9/2024,623884,49,Regular Teacher,0.5,Tchr,Reg,CTU,31121,Thomas A Hendricks Comm Acad,Hendricks,School-Based,Network 09,AdjVact,,,,,,,,,,,
9/9/2024,623699,49,Regular Teacher,1,Tchr,Reg,CTU,31121,Thomas A Hendricks Comm Acad,Hendricks,School-Based,Network 09,AdjVact,,,,,,,PhysEd,,,,
9/9/2024,621006,55,Bilingual Teacher,0.5,Tchr,Reg,CTU,31121,Thomas A Hendricks Comm Acad,Hendricks,School-Based,Network 09,AdjVact,,Bilingual,,,,,,,,,
9/9/2024,618944,49,Regular Teacher,1,Tchr,Reg,CTU,31141,Pilsen Community Academy,Pilsen,School-Based,Network 07,AdjVact,,,,,,,,,,,
9/9/2024,614974,55,Bilingual Teacher,0.5,Tchr,Reg,CTU,31151,Charles Kozminski Com Acad,Kozminski,School-Based,Network 09,AdjVact,,Bilingual,,,,,,,,,
9/9/2024,569281,500629,Special Education Teacher,1,Tchr,Reg,CTU,31161,Lawndale Comm Academy,Lawndale,School-Based,Network 05,AdjVact,Spec Ed,,,,,,,,,,
9/9/2024,623681,49,Regular Teacher,1,Tchr,Reg,CTU,31161,Lawndale Comm Academy,Lawndale,School-Based,Network 05,AdjVact,,,,,Arts,,,,,,WorldLang
9/9/2024,624858,500629,Special Education Teacher,1,Tchr,Reg,CTU,31181,Francis W Parker Comm Academy,Parker,School-Based,Network 11,AdjVact,Spec Ed,,,,,,,,,,
9/9/2024,583141,500629,Special Education Teacher,1,Tchr,Reg,CTU,31201,Parkside Community Academy,Parkside,School-Based,Network 12,AdjVact,Spec Ed,,,,,,,,,,
9/9/2024,620947,500629,Special Education Teacher,1,Tchr,Reg,CTU,31201,Parkside Community Academy,Parkside,School-Based,Network 12,AdjVact,Spec Ed,,,,,,,,,,
9/9/2024,623658,49,Regular Teacher,1,Tchr,Reg,CTU,31201,Parkside Community Academy,Parkside,School-Based,Network 12,AdjVact,,,,,,,,,,,
9/9/2024,575928,49,Regular Teacher,1,Tchr,Reg,CTU,31201,Parkside Community Academy,Parkside,School-Based,Network 12,AdjVact,,,,,,,,,,,
9/9/2024,610393,500629,Special Education Teacher,1,Tchr,Reg,CTU,31201,Parkside Community Academy,Parkside,School-Based,Network 12,AdjVact,Spec Ed,,,,,,,,,,
9/9/2024,615019,49,Regular Teacher,1,Tchr,Reg,CTU,31201,Parkside Community Academy,Parkside,School-Based,Network 12,AdjVact,,,,,,,,,,,
9/9/2024,604796,600063,Case Manager,0.5,Tchr,Reg,CTU,31211,Pulaski Internl Schl of Chgo,Pulaski,School-Based,Network 06,AdjVact,,,,,,,,,,,
9/9/2024,619717,49,Regular Teacher,1,Tchr,Reg,CTU,31221,Charles Sumner Mth/Sci Com Acd,Sumner,School-Based,Network 05,AdjVact,,,Science,,,,,,,,
9/9/2024,615795,500629,Special Education Teacher,1,Tchr,Reg,CTU,31221,Charles Sumner Mth/Sci Com Acd,Sumner,School-Based,Network 05,AdjVact,Spec Ed,,,,,,,,,,
9/9/2024,612670,600755,Lead Coach,1,Tchr,Reg,CTU,31221,Charles Sumner Mth/Sci Com Acd,Sumner,School-Based,Network 05,AdjVact,,,,,,,,,,,
9/9/2024,115378,49,Regular Teacher,1,Tchr,Reg,CTU,31221,Charles Sumner Mth/Sci Com Acd,Sumner,School-Based,Network 05,AdjVact,,,,,,,,,,,
9/9/2024,620924,500629,Special Education Teacher,1,Tchr,Reg,CTU,31251,Thomas J Higgins Comm Academy,Higgins,School-Based,Network 13,AdjVact,Spec Ed,,,,,,,,,,
9/9/2024,455029,500629,Special Education Teacher,1,Tchr,Reg,CTU,31261,Jose De Diego Comm Academy,De Diego,School-Based,Network 05,AdjVact,Spec Ed,,,,,,,,,,
9/9/2024,674000,500629,Special Education Teacher,1,Tchr,Reg,CTU,31281,Orozco Fine Arts and Sci,Orozco,School-Based,Network 07,AdjVact,Spec Ed,,,,,,,,,,
9/9/2024,674001,500629,Special Education Teacher,1,Tchr,Reg,CTU,31281,Orozco Fine Arts and Sci,Orozco,School-Based,Network 07,AdjVact,Spec Ed,,,,,,,,,,
9/9/2024,624860,500629,Special Education Teacher,1,Tchr,Reg,CTU,31281,Orozco Fine Arts and Sci,Orozco,School-Based,Network 07,AdjVact,Spec Ed,,,,,,,,,,
9/9/2024,615240,500629,Special Education Teacher,0.5,Tchr,Reg,CTU,31301,Claremont Academy,Claremont,School-Based,Network 10,AdjVact,Spec Ed,,,,,,,,,,
9/9/2024,522433,55,Bilingual Teacher,0.5,Tchr,Reg,CTU,31301,Claremont Academy,Claremont,School-Based,Network 10,AdjVact,,,,,,,,,,,
9/9/2024,217589,500629,Special Education Teacher,1,Tchr,Reg,CTU,31301,Claremont Academy,Claremont,School-Based,Network 10,AdjVact,Spec Ed,,,,,,,,,,
9/9/2024,137748,49,Regular Teacher,1,Tchr,Reg,CTU,31301,Claremont Academy,Claremont,School-Based,Network 10,AdjVact,,,,,,,,,,,
9/9/2024,620748,500629,Special Education Teacher,1,Tchr,Reg,CTU,31301,Claremont Academy,Claremont,School-Based,Network 10,AdjVact,Spec Ed,,,,,,,,,,
9/9/2024,122498,500629,Special Education Teacher,1,Tchr,Reg,CTU,32021,Lionel Hamptn Fin/Perf Art Sch,Hampton,School-Based,Network 10,AdjVact,Spec Ed,,,,,,,,,,
9/9/2024,524726,500629,Special Education Teacher,1,Tchr,Reg,CTU,32021,Lionel Hamptn Fin/Perf Art Sch,Hampton,School-Based,Network 10,AdjVact,Spec Ed,,,,,,,,,,
9/9/2024,485629,49,Regular Teacher,1,Tchr,Reg,CTU,32021,Lionel Hamptn Fin/Perf Art Sch,Hampton,School-Based,Network 10,AdjVact,,,,,Arts,,,,,,
9/9/2024,604821,600063,Case Manager,0.5,Tchr,Reg,CTU,32021,Lionel Hamptn Fin/Perf Art Sch,Hampton,School-Based,Network 10,AdjVact,,,,,,,,,,,
9/9/2024,606370,49,Regular Teacher,1,Tchr,Reg,CTU,32021,Lionel Hamptn Fin/Perf Art Sch,Hampton,School-Based,Network 10,AdjVact,,,Science,,,,,,,,
9/9/2024,143287,49,Regular Teacher,1,Tchr,Reg,CTU,32021,Lionel Hamptn Fin/Perf Art Sch,Hampton,School-Based,Network 10,AdjVact,,,Science,,,,,,,,
9/9/2024,614511,49,Regular Teacher,1,Tchr,Reg,CTU,32031,National Teachers Academy,Natl Tchrs,School-Based,Network 06,AdjVact,,,,,,,PhysEd,,,,
9/9/2024,611109,600063,Case Manager,0.5,Tchr,Reg,CTU,32031,National Teachers Academy,Natl Tchrs,School-Based,Network 06,AdjVact,,,,,,,,,,,
9/9/2024,623801,49,Regular Teacher,1,Tchr,Reg,CTU,32031,National Teachers Academy,Natl Tchrs,School-Based,Network 06,AdjVact,,,,,,,,,,,
9/9/2024,581141,500629,Special Education Teacher,1,Tchr,Reg,CTU,32031,National Teachers Academy,Natl Tchrs,School-Based,Network 06,AdjVact,Spec Ed,,,,,,,,,,
9/9/2024,605873,49,Regular Teacher,1,Tchr,Reg,CTU,32081,Ashburn Community Area School,Ashburn,School-Based,Network 10,AdjVact,,,,Math,,,,,,,
9/9/2024,146558,500629,Special Education Teacher,1,Tchr,Reg,CTU,41041,Francisco I Madero Mid School,Madero,School-Based,Network 07,AdjVact,Spec Ed,,,,,,,,,,
9/9/2024,556638,44,Curriculum And Instruct Coach,1,Tchr,Reg,CTU,41051,Michele Clark Academic Prep,Clark M,School-Based,ISP,AdjVact,,,,Math,,,,,,,
9/9/2024,621327,49,Regular Teacher,1,Tchr,Reg,CTU,41051,Michele Clark Academic Prep,Clark M,School-Based,ISP,AdjVact,,,,,,,,,,,
9/9/2024,616009,65,IB Coordinator,1,Tchr,Reg,CTU,41051,Michele Clark Academic Prep,Clark M,School-Based,ISP,AdjVact,,,,,,,,,,,
9/9/2024,624412,49,Regular Teacher,1,Tchr,Reg,CTU,41061,Frederick A Douglass Mid Acad,Douglass,School-Based,Network 15,AdjVact,,,,,,,,,,,WorldLang
9/9/2024,624422,467,School Clerk Assistant,1,ESP,Reg,CTU,41061,Frederick A Douglass Mid Acad,Douglass,School-Based,Network 15,AdjVact,,,,,,,,,,,
9/9/2024,423273,49,Regular Teacher,1,Tchr,Reg,CTU,41061,Frederick A Douglass Mid Acad,Douglass,School-Based,Network 15,AdjVact,,,,,,,,,,,
9/9/2024,615093,49,Regular Teacher,1,Tchr,Reg,CTU,41061,Frederick A Douglass Mid Acad,Douglass,School-Based,Network 15,AdjVact,,,,,,,,,,,
9/9/2024,609945,49,Regular Teacher,1,Tchr,Reg,CTU,41091,Avondale-Logandale ES,Avondale L,School-Based,Network 04,AdjVact,,,,,,,,,,,
9/9/2024,523806,500629,Special Education Teacher,1,Tchr,Reg,CTU,41111,Marine Leadership Acad at Ames,MarineLead,School-Based,ISP,AdjVact,Spec Ed,,,,,,,,,,
9/9/2024,523876,49,Regular Teacher,1,Tchr,Reg,CTU,41111,Marine Leadership Acad at Ames,MarineLead,School-Based,ISP,AdjVact,,,,,,,,,,,
9/9/2024,613780,49,Regular Teacher,1,Tchr,Reg,CTU,41111,Marine Leadership Acad at Ames,MarineLead,School-Based,ISP,AdjVact,,Bilingual,,,,,,,,,
9/9/2024,546313,49,Regular Teacher,1,Tchr,Reg,CTU,41111,Marine Leadership Acad at Ames,MarineLead,School-Based,ISP,AdjVact,,,,,,,,,,,
9/9/2024,599591,55,Bilingual Teacher,1,Tchr,Reg,CTU,41111,Marine Leadership Acad at Ames,MarineLead,School-Based,ISP,AdjVact,,Bilingual,,,,,,,,,
9/9/2024,639079,462,School Assistant,1,ESP,Reg,CTU,41111,Marine Leadership Acad at Ames,MarineLead,School-Based,ISP,AdjVact,,,,,,,,,,,
9/9/2024,581163,500629,Special Education Teacher,1,Tchr,Reg,CTU,41111,Marine Leadership Acad at Ames,MarineLead,School-Based,ISP,AdjVact,Spec Ed,,,,,,,,,,
9/9/2024,620352,505051,Restorative Justice Coord,1,ESP,Reg,CTU,41111,Marine Leadership Acad at Ames,MarineLead,School-Based,ISP,AdjVact,,,,,,,,,,,
9/9/2024,620843,500629,Special Education Teacher,1,Tchr,Reg,CTU,41111,Marine Leadership Acad at Ames,MarineLead,School-Based,ISP,AdjVact,Spec Ed,,,,,,,,,,
9/9/2024,624187,49,Regular Teacher,1,Tchr,Reg,CTU,41121,Northwest Middle School,Nrthwst Mi,School-Based,Network 03,AdjVact,,Bilingual,,,,,,,,,
9/9/2024,233928,468,School Clerk,1,ESP,Reg,CTU,45221,Rickover Naval Acad,Rickover,School-Based,ISP,AdjVact,,,,,,,,,,,
9/9/2024,674018,500629,Special Education Teacher,1,Tchr,Reg,CTU,46021,Hancock College Prep,Hancock,School-Based,Network 15,AdjVact,Spec Ed,Bilingual,,,,,,,,,
9/9/2024,615945,462,School Assistant,1,ESP,Reg,CTU,46021,Hancock College Prep,Hancock,School-Based,Network 15,AdjVact,,,,,,,,,,,
9/9/2024,577125,500629,Special Education Teacher,1,Tchr,Reg,CTU,46041,Bogan HS,Bogan,School-Based,Network 16,AdjVact,Spec Ed,,,,,,,,,,
9/9/2024,624421,463,Teacher Assistant,1,ESP,Reg,CTU,46041,Bogan HS,Bogan,School-Based,Network 16,AdjVact,,,,,,,,,,,
9/9/2024,142642,500629,Special Education Teacher,1,Tchr,Reg,CTU,46061,Northside College Prep,Nthside Co,School-Based,Network 14,AdjVact,Spec Ed,,,,,,,,,,
9/9/2024,486626,478,Teacher Assistant Bilingual,1,ESP,Reg,CTU,46101,Eric Solorio Academy HS,Solorio HS,School-Based,Network 15,AdjVact,,,,,,,,,,,
9/9/2024,607111,3015,Youth Intervention Specialist,1,ESP,Reg,CTU,46101,Eric Solorio Academy HS,Solorio HS,School-Based,Network 15,AdjVact,,,,,,,,,,,
9/9/2024,675608,3501,School Social Svc Assistant,1,ESP,Reg,CTU,46111,Christian Fenger Academy,Fenger,School-Based,Network 17,AdjVact,,,,,,,,,,,
9/9/2024,610139,49,Regular Teacher,1,Tchr,Reg,CTU,46111,Christian Fenger Academy,Fenger,School-Based,Network 17,AdjVact,,,,,,,,,,,
9/9/2024,673266,3501,School Social Svc Assistant,1,ESP,Reg,CTU,46131,Foreman College and Career Acd,Foreman,School-Based,Network 14,AdjVact,,,,,,,,,,,
9/9/2024,624396,691,Technology Coordinator,1,ESP,Reg,CTU,46171,Hyde Park Career Academy,Hyde Park,School-Based,Network 17,AdjVact,,,,,,,,,,,
9/9/2024,624409,49,Regular Teacher,1,Tchr,Reg,CTU,46171,Hyde Park Career Academy,Hyde Park,School-Based,Network 17,AdjVact,,,,Math,,,,,,,
